time,username,message
2187,dules03,yessssssssss
2189,dules03,yes
2208,dules03,viseeee fucking hellpppppp
2213,dules03,he’s dumb
2216,dules03,not ture
2221,dules03,not true
2346,dules03,jynxzi sumone jus told you how to do it
2383,dules03,jus get oj simpson at this point
2463,dules03,lies
2471,dules03,EA is fucking shit
2478,dules03,fuck ea
2613,dules03,fuckkkking dumbass it’s not eas fault it’s jynxzi
2624,dules03,maybe hivise could of jus helped
2637,dules03,🍅
2645,dules03,🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅
2722,dules03,yeahhhhh
2888,dules03,mute sketxh
2904,dules03,what
2907,dules03,???????
3257,dules03,adsss
3262,dules03,fuck the ads
3274,dules03,oo genotype
4065,dules03,luckky
4084,dules03,confident and assertive just ordered an iber
4095,dules03,confident and assertive jus oredered an uber
4139,dules03,stop
4497,dules03,throw B there
4517,dules03,what was that
4562,dules03,sketch and mike sounds asking users to like there having a great time
4596,dules03,yesssss
4689,dules03,"well this is it guys, we finally made it, og fortnite"
4711,dules03,dumbasssss
4780,dules03,knew the ball fatassss
4794,dules03,knee the ball?
4821,dules03,YES!!!!!
4836,dules03,finish game
4844,dules03,finish game first
4862,dules03,huhhhhh
5057,dules03,i would rather see sketch play you in finals cuz they suck
5173,dules03,yesss thankyou
4039,duliiisss,???
1701,dumbsince02,hey
2504,dumgo__5,losers then winners
5781,dunaiden999,move cam fatty this isnt a caseoh stream
1132,dunners06,YESSSSSSSSSSSSSSSS
1139,dunners06,SUPERSTAR KO STUPID
1142,dunners06,YES
1143,dunners06,THAT ONE
1147,dunners06,SUPERSTAR KO
4041,durklllo,confident and assertive don’t fw you
7562,dustbunny1009,300 ADS
3446,duunncs,ass
4358,duunncs,4th and 1 and you fake punt...
4577,duunncs,ur up 8 stfu
3839,dvrkflames,1815??
3499,dxnn1s_77,LMAOOOOO
8469,dxnn1s_77,MEEEEEEEE
8710,dxnn1s_77,boring ass stream
16,dy1an555,your mutted
7283,dy3gofn,boring ass stream
434,dyanidelmar,um I love this song
2248,dyl9nnn,u can’t do it
3968,dylan24571,STOP GETTING UNC MAD
4228,dylan24571,zesty ahhh
5100,dylan24571,stop being mean to uncv
281,dylan_4328,Yes! vis
494,dylan_4328,when is the 2v2 in madden
641,dylan_4328,KSI DROPPEDDDDD
1268,dylan_4328,😔 JUNKOOOO
1756,dylanh0391,you’ve accomplished nothing in the last 30 minutes
2574,dylanpb27,surely you tested this??
2790,dylanpb27,PREDICTIONS
3029,dylanpb27,ur so losing this
5072,dylanpb27,hes so bored
7269,dylanprice_31,Yes! ocho
7072,e130507,DAMN YOU FELL OFF
7084,e130507,VIEWBOTS
525,eaglesnation124,Yoooo
874,eaglesnation124,Back out
883,eaglesnation124,Go to play online
894,eaglesnation124,Super start ko
926,eaglesnation124,Go to quick play
948,eaglesnation124,Nooo
968,eaglesnation124,Nooooo
972,eaglesnation124,Noooo
1008,eaglesnation124,Go to super star ko
1029,eaglesnation124,IT'S not
1073,eaglesnation124,Broooo go to super star ko then invite Sketch
1087,eaglesnation124,Broooo go to super star ko
1096,eaglesnation124,Super star ko
1124,eaglesnation124,Brooo goo
1133,eaglesnation124,Then change ssko to nfl
1149,eaglesnation124,Change ssko to nfl
1155,eaglesnation124,Change the mode
5310,ealegend10,These guys bored as fuck lmao
5409,ealegend10,Idiot
5421,ealegend10,Big coke break
5607,ealegend10,Haha how do you talk to mike Vick asking users to like this
4908,earthsfinestgaming,Whip it out
7385,eatfeet20,who won?
952,ebobster,fat
1052,ech0reap3r_,stinkyyyy
8475,echocsitari,me
8476,echocsitari,em
8477,echocsitari,memeem
8478,echocsitari,ememem
8479,echocsitari,ememe
4423,ecks_dee_fitzy,STOP CUSSING
4442,ecks_dee_fitzy,don't throw
4458,ecks_dee_fitzy,run
4480,ecks_dee_fitzy,?
4484,ecks_dee_fitzy,you don't know ball
4493,ecks_dee_fitzy,you're an idiot
4503,ecks_dee_fitzy,worst Madden player
4572,ecks_dee_fitzy,you suck
4597,ecks_dee_fitzy,you auck
4607,ecks_dee_fitzy,how did you even score
4656,ecks_dee_fitzy,buns
4668,ecks_dee_fitzy,trash
4706,ecks_dee_fitzy,ASS
4710,ecks_dee_fitzy,DUMBASS
4830,ecks_dee_fitzy,dekibopdomeem
4838,ecks_dee_fitzy,low low low
4882,ecks_dee_fitzy,pre end
4885,ecks_dee_fitzy,pre endd
4888,ecks_dee_fitzy,pre enddd
4953,ecks_dee_fitzy,......
4955,ecks_dee_fitzy,....
4957,ecks_dee_fitzy,.........
5164,ecks_dee_fitzy,no
5588,ecks_dee_fitzy,is ocho okay
5616,ecks_dee_fitzy,u are awful
5625,ecks_dee_fitzy,how can you be that bad
5796,ecks_dee_fitzy,ass
5806,ecks_dee_fitzy,and it got knocked out by a superstar
5872,ecks_dee_fitzy,ocho ignoring him crying hard
5902,ecks_dee_fitzy,alright good
5905,ecks_dee_fitzy,he good
5953,ecks_dee_fitzy,"if you think it's run, run commit, oh wait you don't know how to make adjustments"
6061,ecks_dee_fitzy,BOOOOO
6158,ecks_dee_fitzy,MIKE NOOOOO
6281,ecks_dee_fitzy,show some respect
6305,ecks_dee_fitzy,this game is ass
6315,ecks_dee_fitzy,Madden 24 was better
6364,ecks_dee_fitzy,pick a new formation
6417,ecks_dee_fitzy,touchdownnnn
6547,ecks_dee_fitzy,mmmm
6553,ecks_dee_fitzy,bro went backwards
6601,ecks_dee_fitzy,OHHHHHH
6604,ecks_dee_fitzy,ANKLES
6607,ecks_dee_fitzy,ANKLESSSSS
6612,ecks_dee_fitzy,VICKKKKUHHG
6789,ecks_dee_fitzy,do you know what abilities are? he has a knockout ability dumbass he ain't catching that
6869,ecks_dee_fitzy,LEAD THE BALL OUTSIDE????
6890,ecks_dee_fitzy,you threw it you tell us
6899,ecks_dee_fitzy,take 3
6903,ecks_dee_fitzy,take 3 lil bro
6953,ecks_dee_fitzy,you suck
6958,ecks_dee_fitzy,YOUR FAULT
6968,ecks_dee_fitzy,YOURRR FAULTTTT
7140,ecks_dee_fitzy,pre int
1532,eclipse240624,game awards
1370,eczshows,there no way your that stupid crying hard
3221,eczshows,ayooo
3223,eczshows,ayoooo
3228,eczshows,yoooooooo
3233,eczshows,ayyyoooo
4831,eczshows,YES!!
8558,eddie_0308,PIay fortnite
703,eddiem269,What’s your name on twitch i cant find it
722,eddiem269,Yo when are you going live tonight
739,eddiem269,when are you going live tonight
758,eddiem269,when are you going live tn
905,eddiem269,what a moron
918,eddiem269,Custom game
5243,eddiem269,WoTJason
7715,eddiem269,MOVE FACECAM SO WE FAN SEE SCORE
7732,eddiem269,MOVE FACECAM SO WE CAN SEE SCORE
7750,eddiem269,MOVE FACECAM SO WE CAN SEE
7758,eddiem269,MOVE FACECAM SO WE CAN THE SCORE
129,edehn91,early prediction is 48-0 at half time and jynx and sketch are yelling at each other by halftime!
169,edehn91,Vick and ocho by 1000%
388,edehn91,Sketch Live
393,edehn91,Sketch Waiting
416,edehn91,Sketch Waiting for you
436,edehn91,😔 sketch waiting
616,edehn91,I bet Jynx throws 3 INTS before half time
2721,edehn91,confident and assertive is that guy
3220,edehn91,Um what....
3264,edehn91,Rip buckys knee
4063,edehn91,confident and assertive and Vick about to crash out
4638,edehn91,sketch with elite shit talk
4710,edehn91,😔
4772,edehn91,here comes a pick
4839,edehn91,Ocho sol harder than Tyson
2139,editstorm1,yes
143,edrickhd,he drowned dogs
61,edwinn_carier,Yes! LONE
72,edwinn_carier,IF LOOKS COULD KILL
191,edwinn_carier,the worst player ever
246,edwinn_carier,OFC
250,edwinn_carier,😔 VAPER
269,edwinn_carier,HOLY CLIPFARM
4048,eefthestallion,crack sweat
4077,eefthestallion,the ass sweat is crazy
1450,eggshavier,yall gotta host a 2v2 play with friend
2216,eggshavier,if you can text EA ask them they made the gamecrying hardcrying hard
2481,eggshavier,18 ads wtf stomp better
4260,eggshavier,ocho blind your user was god awful
3077,egnisaboss_77,shutup
3095,egnisaboss_77,😔 yeller
475,egoggs35,late
477,egoggs35,fat
1705,ehamdime640,get out!!!!
499,ehisss,Yes!
2687,ehisss,eagles
2692,ehisss,eagle
2702,ehisss,🦅
1386,eicherbiker23,your actually dumb
917,eknaaijou,Head to head
2198,eknaaijou,Yesssss
2226,eknaaijou,Hisss
7016,el_qc1234,😔
7027,el_qc1234,😔 stream
729,el_scoobyyy,HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys
8696,eldot777,me
906,eletyyy,superstar ko
932,eli053011,online head to head 😔
108,eliasrllyhim,Yes!
1354,elijah_torare,go back and go to superstar and got to and make a build and go to private
1446,elijah_torare,go to superstar
523,elijahaalston,confident and assertive and vick by whatever the fuck they want
624,elijahaalston,bucs are getting firrst rounded
665,elijahaalston,ocho and vick by whatever the fuck they wantr
704,elijahaalston,confident and assertive and vick by whatevr the fuck they want
857,elijahaalston,Yes! VISE Yes! SKETCH
890,elijahaalston,SUPERSTAR KO
899,elijahaalston,MOD ME NOW
929,elijahaalston,LMAOOO
942,elijahaalston,TAKE AN IQ TEST ON STREEAM
972,elijahaalston,NO ITS SUPERSTAR KO AND THEN PLAY ONLINE
2067,elijahaalston,HOW DO YOU MANAGE TO FUCK THIS UP
4960,elijahaalston,YES!!!!!
5387,elijahaalston,😔 HOST
5649,elijahaalston,he decides to sell when i put 10k on him....sweet
5723,elijahaalston,crazy
5991,elijahaalston,confident and assertive out here rt shit on twitter lmfaooooooo
6056,elijahaalston,YES!!
6133,elijahaalston,UNC GOING THRU IT LMFAOOOOO
6234,elijahaalston,YES!!!!!
6266,elijahaalston,no way hess blaming this on the controller lmfaoooo
6291,elijahaalston,LMFAOOOOOOO
6293,elijahaalston,YES!!!!!
6786,elijahaalston,"NO ONE CARES ABOUT THE VIEWER COUNT, please stfu jynxziLaugh jynxziLaugh"
7001,elijahaalston,nah confident and assertive is really losing his shit LMFAO
7226,elijahaalston,REFUND
7236,elijahaalston,REFUNDDDDD
7339,elijahaalston,LETS GOOOO
7677,elijahaalston,"Yes! mods honestly, you guys are on your shit tonight"
7889,elijahaalston,YES!!!!!
7936,elijahaalston,me
8119,elijahaalston,BOOOOO
8134,elijahaalston,your what????
8385,elijahaalston,bro didnt fall off he just has real genuine supports and fake ones
6621,elijahthegoatoftheleague,crazy work
7128,elitelargecameraman,hi jynxzi I’m new
422,elliottmitchell_,DinoDance DinoDance DinoDance DinoDance DinoDance
8473,elliottmitchell_,me
2857,ellipsy_,jaleb
2864,ellipsy_,jalen
689,ellipticalorbit1,check overlay
3643,ellipticalorbit1,"chat can’t we just enjoy Jynzxi having fun on another game, that’s not r6 all the time"
4113,ellipticalorbit1,sketch rage baiting laughing uncontrollably
4721,ellipticalorbit1,sold could have scored
5909,elotakerrr,why is that chat in unique mode
4994,elsantiagodelpueblo,song name?
3281,elshortii197,6 freaking ads
8162,emac6826,move cam
8208,emac6826,Yes!
8465,emac6826,me
8697,emac6826,13k bots is crazy
8714,emac6826,play fort
8748,emac6826,cap
8777,emac6826,oh my 2 hr stream is crazy
64,emg335577,Yes!
504,emg3577,Yes!
1081,emiliomendoza74,Jinny smell asking users to like shit
443,enanojll28,WHEN IS FANMAIL
490,enanojll28,ALWAYS LATE
547,enanojll28,fax
565,enanojll28,CAP
648,enanojll28,😔 TEAM
653,enanojll28,😔 JERSEY
656,enanojll28,😔😔😔
658,enanojll28,😔😔😔😔😔😔
659,enanojll28,😔😔😔😔😔😔
776,enanojll28,😔😔😔 BUUULLLYYY
101,energy_juicton,late
292,envixetty,ultimate clipfarm
1377,envymepiz,STUPID ASS JYNXZI
2130,envymepiz,😔😔😔😔😔😔
2132,envymepiz,😔😔😔
2142,envymepiz,YES
3146,envymepiz,you’re embarrassing us and misrepresenting the gamer community. you couldn’t have been a worse person to try and bridge this gap
3468,envymepiz,confident and assertive ON HUS PHONE LMAO
3501,envymepiz,THEY COULDNT HAVE PICKED A WORSE PERSON TO BRIDGE THE SPORTS TO GAMER COMMUNITIES YOURE EMBARRASSING
7443,envyx_yt,PJSalt PJSalt PJSalt PJSalt PJSalt PJSalt PJSalt PJSalt PJSalt PJSalt PJSalt PJSalt PJSalt
1063,eod_aiden,jynxzi smells asking users to like shit
1226,eod_aiden,no ko
1253,eod_aiden,not mode
1267,eod_aiden,nfl then exabition
301,eqcitedd,Yes! view botter
1249,erickismessi100,😔 ads
73,ericman1111,you're late
135,ericman1111,late
7328,ericman1111,get a refund
8768,ericman1111,refund
8613,erin444ngel,YES!!
1052,erminuka,Jynxzi is stinky
1465,err917,QUICK PLAY > SUPERSTAR KO > 2v2 NFL TEAMS (everyone copy and paste !) ! QUICK PLAY > SUPERSTAR KO > 2v2 NFL TEAMS (everyone copy and paste !) !
1542,err917,Type
1576,err917,no
1587,err917,yes
1617,err917,mode
1633,err917,nfl
1641,err917,nfl mode
1651,err917,thank goodness
1529,espada1968,im gonna lose my mind
314,eth4n1011,sh
493,ethan4222,yes
1049,ethan_loves,laughing uncontrollablylaughing uncontrollablylaughing uncontrollablylaughing uncontrollably
7071,ethan_rar,get on siege
8420,ethanfletcher1234,lmaoooo
6515,ethanthegoon1,YOOOO WSG
1258,etwonwar13,I’m typing not ko
2248,euphoricow_,go to NBA play now and invite friend
2481,euphoricow_,get off this trash game
198,evan2195,JYNXZI I LOVE YOUUUUU
2360,evan5thompson_,god damn sketch stutter much?🤣
2477,evan5thompson_,EA is fucking horrible
4373,evan_123424,dsmn your ass
6004,evan_lacrosse0908,new Elden ring brah
1083,evanlikesmonkey,Choo Chooo BleedPurpleHD
1093,evanlikesmonkey,BleedPurpleHD BleedPurpleHD BleedPurpleHD BleedPurpleHD BleedPurpleHD
8119,evanpriest21,modelo time
8456,evanpriest21,how many points does sketch have?
8636,evanpriest21,jynxzi is a bandwagon tom brady bucs fan
122,evbhates3am,wagwan
125,evbouttabagg_,jukoooo
132,evbouttabagg_,junk bunk
917,evbouttabagg_,quick play
924,evbouttabagg_,quick playc
972,evbouttabagg_,u have to invite them
264,everest0426,airack
348,everest0426,was that airack
2275,evikzz,jynxziPACK jynxziPACK
1899,evilking782,SOLD
1926,evilking782,BUCKS AS BOOTY
1956,evilking782,SOLD BUCKS ARE NOT GOOD AT ALL
145,evillowlife,Mike Vick’s a dog beater
245,evillowlife,😔 Vape
139,evolutiionz_69,Yes!
3162,ewallace21,they look high as hell
3182,ewallace21,I need what the vets are smoking
422,exoticanndyy,🍅🍅🍅🍅🍅🍅🍅🍅
451,exoticanndyy,🍅 (extreme repetition)
464,exoticanndyy,🍅
497,exoticanndyy,🍅🍅🍅🍅🍅🍅🍅🍅🍅
518,exoticanndyy,🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅
4729,explosion_god173,yoo
457,expnded,jynxziVapeBreak_HF
488,expnded,jynxziVapeBreak
493,expnded,jynxziVapeBreak_HF jynxziVapeBreak_HF jynxziVapeBreak jynxziVapeBreak jynxziVapeBreak jynxziVapeBreak jynxziVapeBreak jynxziVapeBreak jynxziVapeBreak jynxziVapeBreak
521,expnded,jynxziBadAim
705,expnded,turn music down
1848,expnded,pussy timed me out
1151,expresscrane,jynxziClown
5755,expressplain,move face cam fatty can’t see score
2035,exylia_,No
2039,eyesojoe69,na
3221,eyesojoe69,haahhaha
89,eze_90210,Pushing 30 btw
101,eze_90210,Pushing 30
250,ezpz_lemn_squeezy,boooooo
4034,ezpzlemesqueezem,come on
4350,ezpzlemesqueezem,are you serious?
5597,ezpzlemesqueezem,badrrr aim
6188,ezpzlemesqueezem,???????
6289,ezpzlemesqueezem,HAAHAHAHAHAHAAHHAHAHAA
6951,ezpzlemesqueezem,lmaoo
8139,ezpzlemesqueezem,we know
8451,ezpzlemesqueezem,b2b lmfao
187,ezxqzz,Mick and ocho
8550,ezzy_yk,there can’t be 14k in here so slow #
2476,f47tn0ck3r,Yo jynxzi
168,fabianhhhhhh,😔 vaper
367,fabiantheking13,ewww
432,fabiantheking13,no
506,fabrikadabra,GOOD BOY
683,fabrikadabra,QUIETER
707,fabrikadabra,REACT QUIETER
751,fabrikadabra,ADDERALL BREAK
923,fabrikadabra,shhhhh
1342,fabrikadabra,VOLDEMORT
1386,fabrikadabra,CHANGE TYPE
1468,fabrikadabra,QUICK PLAY > SUPERSTAR KO > 2v2 NFL TEAMS (everyone copy and paste !) ! QUICK PLAY > SUPERSTAR KO > 2v2 NFL TEAMS (everyone copy and paste !) !
1891,fabrikadabra,😔 QUITTER
1899,fabrikadabra,😔 BULLY
2001,fabrikadabra,NOOOOO
2053,fabrikadabra,😔😔😔
4780,fadedspooder,press r3 then go all the way down and put ball carrier to conservative you will rarely fumble
159,fadedstalkz10,You and sketch
228,fadedstalkz10,🤣🤣🤣
239,fadedstalkz10,🤣🤣🤣🤣
539,fadedstalkz10,🤣🤣
824,fadedstalkz10,Get on with the game
1420,fadedstalkz10,🤣🤣🤣🤣🤣
8459,fadedstalkz10,YES!!!!!
8462,fadedstalkz10,Me
7225,fairdamidlan,pay up
3078,fake_fps1,calma dii
3224,fake_fps1,????????
3226,fake_fps1,???????
5464,falconr6s,stop drinking you damn alcoholic
5389,fanosion,uh oh
4097,farahhihi7,can they not hear jynxzi
106,faraic,191 view fell off
261,faraic,ofc
8737,farmsimfarmer,Yes!
7946,fastlaneebk,me
7228,fat_panda63,he won
7234,fat_panda63,pay up
7243,fat_panda63,vick won
7253,fat_panda63,vick wwon
7275,fat_panda63,you lost
7278,fat_panda63,😔😔😔
7305,fat_panda63,you losst
7344,fat_panda63,lost
8523,fat_panda63,no yards
2596,fatboyzgaming_,jynxziFAT jynxziFAT jynxziFAT jynxziFAT jynxziFAT jynxziFAT
7208,fatboyzgaming_,refund
7227,fatboyzgaming_,refund are you serious?
7494,fatboyzgaming_,he can’t onside kick anymore
7582,fatboyzgaming_,i put 22k on junko don’t sell
431,fatherfrosting,😔 CLIPFARM VAPER 77
7210,fatherfrosting,😔 bully get better at the game you vapẽr 77777
2410,fatladbrad,BOOOOOOOOO
296,fatmac2012,😔 clip farm
1082,fatmac2012,I will touch
1094,fatmac2012,I will touch u
3833,fatso762,?discord
69,faxzc10,😔
2165,fazeyoungboy13,use youtube
2862,fe6ruary,ochocinco? aint no way
3205,fe6ruary,sketch so funny
4702,fearlesszombie1,YES!!!!!
4817,fearlesszombie1,YES!!!!!
4818,fearlesszombie1,YES!!
235,fearstxzz,😔 vise
328,fearstxzz,uber eats delivers those now beeet
2196,fearstxzz,yes
2213,fearstxzz,so do it
2241,fearstxzz,FearSTXZ
2248,fearstxzz,FearPLX
2360,fearstxzz,you are really dimb
2003,fearthekitten_,nooooo
2028,fearthekitten_,HIVISEEE
4043,fearthis606,I will
309,febreze_bottle45,vaper
347,febreze_bottle45,don’t listen to the haters jynxi
381,febreze_bottle45,FATTY
386,febreze_bottle45,FATTU
2610,febzzy_,yes
2663,febzzy_,bucs
3087,febzzy_,be cool wtf
3521,febzzy_,eaglessssss
209,fentmaxxer696969,WHAT
212,fentmaxxer696969,Yes! SCRIPT
221,fentmaxxer696969,SCRIPT
224,fentmaxxer696969,SCRIPTTT
227,fentmaxxer696969,HEARD
230,fentmaxxer696969,SCRIPTTTT
237,fentmaxxer696969,LMAOOOOOOO
245,fentmaxxer696969,LMAOOOOOOOO
259,fentmaxxer696969,HOOLY CLIP FARM
263,fentmaxxer696969,LMAOOO
292,fentmaxxer696969,😔 SCRIPT
421,fentmaxxer696969,LMAOOOOOOOOOOOOOOO
445,fentmaxxer696969,yes real
449,fentmaxxer696969,bet of 5
454,fentmaxxer696969,do 5
604,fentmaxxer696969,LMAOO
654,fentmaxxer696969,video game awards is on
1111,fentmaxxer696969,LMAO
1465,fentmaxxer696969,holy fuck
1469,fentmaxxer696969,if only they read the chat
1473,fentmaxxer696969,they dont read it
1476,fentmaxxer696969,jynxzi wtf
1493,fentmaxxer696969,FINALLY
1495,fentmaxxer696969,GAHDAMN
1497,fentmaxxer696969,READ BRO
1522,fentmaxxer696969,bro its in the chat
1526,fentmaxxer696969,DO IT AGAIN
1531,fentmaxxer696969,DUMB MF
1600,fentmaxxer696969,even if you click teh right stick you cant invite
1618,fentmaxxer696969,facts how do these dumbasses not figure it out before they play
1800,fentmaxxer696969,LMAOOO
2815,fentmaxxer696969,FUCKING YES!!
4822,fentmaxxer696969,MF YES!!!!!
4824,fentmaxxer696969,LMAOO
4826,fentmaxxer696969,YES!!!!!
5168,fentmaxxer696969,game awards are on
5216,fentmaxxer696969,LMAOOOO
5218,fentmaxxer696969,AINT NO WAY
5230,fentmaxxer696969,THESE MFS DONT KNOW WHAT THEYRE DOING JUST FUCKING WITH THEM LMAOO
5239,fentmaxxer696969,RIP
1887,feranmi014,😔
1908,feranmi014,😔 BULLY
2205,feranmi014,idk
2645,feranmi014,HeyGuys
2691,feranmi014,jynxziRage
3236,feranmi014,Ayoo
7290,ferhatidk,pause
7362,ferhatidk,jynxziHappy
8471,fernandocartelmi,Me
1100,fernandockln,🐶🐶🐶🐶🐶
1974,fernandockln,Lmao
3228,fetch1100,pause
4036,fetch1100,PAUSEEE
4995,fetch1100,jynxziChampion jynxziChampion jynxziChampion jynxziChampion jynxziChampion
5450,fetch1100,He's playing the same guy?
5468,ffunkry,adddsss
321,fhe_j4x,Yes! script
352,fhe_j4x,😔 script
4345,fhwirbek,variaty streamer
4035,filectric1,PAUSE
4521,filectric1,cmon man
4716,filectric1,sold
4820,filectric1,YES!!
159,filthethrill87,ugly
174,filthethrill87,fat boy
179,filthethrill87,fattt
256,filthethrill87,vaper
261,filthethrill87,clipped
5683,finallstage,respect the grind
5697,finallstage,Fuck no i dont
6560,finallstage,ACTUAL Yes! STREAM
6782,finallstage,???
7242,finallstage,genuine stream i fwi
7293,finallstage,ruined
240,fireballjww,vise
1629,firecrotch678,sh*t stabber’s
146,firedragon12334,jynxzi
165,firedragon12334,look at this message
249,firedragon12334,SplashTail SplashTail SplashTail SplashTail SplashTail
98,fishingwithryder,yooooooooop
1074,fishingwithryder,u smell asking users to like asshole
3102,fivestarryear,stop yelling dummy
4809,fivestarryear,bro milk the clock knee it
5735,fivestarryear,throw the ball
6221,fivestarryear,comeback szn fn yea June
7228,fivestarryear,refund
107,fizzyjoshy_yt,Yes! song fr
3639,flamiing_1,time oit ohco
3645,flamiing_1,😔 mans
562,flamingghost1393,panicBasket
582,flamingghost1393,Lechonk
626,flamingghost1393,Shush Shush Shush
650,flamingghost1393,jynxziFAT
512,flamingpikachu826481,bro is so fat
7796,flexbc_,hobbit ass looking feet
1267,flexjordan552,TYPE NOT MODE
1644,flexjordan552,NFLLL
1742,flexjordan552,4;44
2249,flexzmcfc,Flexzmcfc
1476,flexzn_xl,QUICK PLAY > SUPERSTAR KO > 2v2 NFL TEAMS (everyone copy and paste !) ! QUICK PLAY > SUPERSTAR KO > 2v2 NFL TEAMS (everyone copy and paste !)
5836,flights_era,RISE UP VICK
51,flipsforit,fat
58,flipsforit,quit already
69,flipsforit,no one wants u tp be live
463,flipsforit,bo5
498,flipsforit,YES!!
1131,flipsforit,yesssss
1138,flipsforit,y u listnen to sketch
2531,flipsforit,😔 stream
2549,flipsforit,vise give him a youtube or tt brooo
3124,flipsforit,Yes! confident and assertive
3126,flipsforit,YES!!!!!
5601,flipsforit,y i put 5k on this
6022,flipsforit,gunna waiting
7220,flipsforit,dont count
7227,flipsforit,tefund
7229,flipsforit,refund
7236,flipsforit,refundddd
7239,flipsforit,refunddd
7329,flipsforit,refund vise
7899,flipsforit,YES!!
8475,flipsforit,meeeeee
8479,flipsforit,pls meeeee
8480,flipsforit,meeeee
8486,flipsforit,plsssss sketch
8509,flipsforit,meeeeeeeee
8739,flipsforit,fuck u junko
2149,flixyy_oo,resume sky base challenge yu quitter
168,flooxyn,why did you bail on Ron again stop with that just go
416,flooxyn,WHY DID YOU BAIL ON RON AGAIN BUM
443,flooxyn,WHY YOU BAIL ON RON
464,flooxyn,stop bailing on ron
570,flooxyn,why did you bail on Ron again
695,flooxyn,why did you bail on Ron
141,floridagooses,we live bb
153,floridagooses,let’s go
162,floridagooses,you
245,flower_invictus,AIRRACK
252,flower_invictus,Yes! CLIPFARM AIRRACK
2006,flowgusjoe4dsauttfsss344,NOOOOOO
2030,flowgusjoe4dsauttfsss344,NOOOO
2036,flowgusjoe4dsauttfsss344,😔😔😔😔😔😔
2051,flowgusjoe4dsauttfsss344,NOOOOOOOOOOOOOOOOOOOOIOOOOO
2120,flowgusjoe4dsauttfsss344,NO
2131,flowgusjoe4dsauttfsss344,😔😔😔😔😔😔
107,fluffcloud_13,HIII
236,fluffpandaop,Airack
1068,flunxo,Jynzxi is stinky
1090,flunxo,BRO STINKS asking users to LIKE AN I PAD KID
3007,flunxo,Yay
3082,flunxo,CHALLL
3090,flunxo,jynxziBounce jynxziBounce jynxziBounce jynxziBounce jynxziBounce
3107,flunxo,jynxziVapeBreak jynxziVapeBreak jynxziVapeBreak jynxziVapeBreak jynxziVapeBreak jynxziFAT jynxziVapeBreak jynxziFAT
3121,flunxo,Pipe down pip squeak
950,flyingcubano,SUPERSTAR KO
1097,flyingcubano,GO TO SUPERSTAR KO
1403,flyingcubano,SUPERSTAR KO THEN CHANGE MODE TO NFL AND TYPE TO EXHIBITION
3879,flylite91,wgy cut back>
8407,flylite91,MOVE FACECAM
8454,flylite91,YES!!!!!
8462,flylite91,ME
3281,flyte_on_r6,bro has to run max ads coz he only got 15k views now
3301,flyte_on_r6,fuck you hivise
4291,flyte_on_r6,wtf are these ads
277,flyyelii,Highvise?
373,fn_jermo,so we lying
631,fn_replay54,vape break
6208,fnaf874356,yo this ismy first time watching stream
2485,fno_3li,it’s not real
73,foehammer6969,😔 dog beater
77,foehammer6969,DOG BEATER
8487,foetus_gaming_,me
8576,foetus_gaming_,me (extreme repetition)
8587,foetus_gaming_,meeeeeee
8592,foetus_gaming_,meee
8596,foetus_gaming_,meeee
8601,foetus_gaming_,meeeeeeeeeeeeee
8616,foetus_gaming_,mee
8633,foetus_gaming_,mmmmeeeee
8638,foetus_gaming_,meeeem
8652,foetus_gaming_,meeeee
8679,foetus_gaming_,meeeeeeee
8714,foetus_gaming_,me (extreme repetition)
8720,foetus_gaming_,",e"
8730,foetus_gaming_,meeee
7359,fond_football5,😔
7443,fond_football5,Ranked
7480,fond_football5,SIEGE SIEGE SIEGE SIEGE SIEGE SIEGE SIEGE SIEGE SIEGE SIEGE
300,foolianbul,Yes! xmas
282,football2752,😔 clip farm
416,football2752,zesty
515,football2752,play juice wrld
1473,football2752,TWITH
919,football_jay54,superstar ko
1231,football_jay54,not ko type
1908,football_jay54,ttell them the password
2022,football_jay54,Tell them th password
2209,football_jay54,do the same thing u just did and have them do it then send them a code
2567,football_jay54,don’t play at the same time
186,football_kid13,WSG JUNKO
922,football_kid13,go to quick chat and go to online
1124,foreign_matt,stretch
1846,fortlover33,OCHOOOOO
1292,fortnitegod03real,CHANGE THE TYPE TO EXHIBITION
1299,fortnitegod03real,CHANGE THE TYPE TO EXHIBVITION
1302,fortnitegod03real,HIVISE CALL HIM
2604,fortnitememes600,🍅
251,four_loko4,CLIP FARMING GO STUPID
256,four_loko4,HORRIBLE PROMOTION
266,four_loko4,FUCK YOU
518,four_loko4,INCOMING 2 HOUR STREAM
1312,fpsdoug69420,pit
1318,fpsdoug69420,pitbull stream
1329,fr0st3dkitty69,go to type
448,fr1dge_ra1der,jynxziGoodAim jynxziGoodAim jynxziGoodAim jynxziGoodAim jynxziGoodAim
1699,fr1dge_ra1der,jynxziGoodAim
